time,rr_interval,bpm
2025-10-16 09:22:04.090,392,153.0612244897959
2025-10-16 09:22:04.480,390,153.84615384615384
2025-10-16 09:22:04.873,393,152.67175572519085
2025-10-16 09:22:05.266,393,152.67175572519085
2025-10-16 09:22:05.661,395,151.8987341772152
2025-10-16 09:22:06.051,390,153.84615384615384
2025-10-16 09:22:06.443,392,153.0612244897959
2025-10-16 09:22:06.834,391,153.4526854219949
2025-10-16 09:22:07.224,390,153.84615384615384
2025-10-16 09:22:07.614,390,153.84615384615384
2025-10-16 09:22:08.002,388,154.63917525773195
2025-10-16 09:22:08.394,392,153.0612244897959
2025-10-16 09:22:08.785,391,153.4526854219949
2025-10-16 09:22:09.175,390,153.84615384615384
2025-10-16 09:22:09.568,393,152.67175572519085
2025-10-16 09:22:09.959,391,153.4526854219949
2025-10-16 09:22:10.351,392,153.0612244897959
2025-10-16 09:22:10.741,390,153.84615384615384
2025-10-16 09:22:11.131,390,153.84615384615384
2025-10-16 09:22:11.520,389,154.24164524421593
2025-10-16 09:22:11.908,388,154.63917525773195
2025-10-16 09:22:12.292,384,156.25
2025-10-16 09:22:12.676,384,156.25
2025-10-16 09:22:13.063,387,155.03875968992247
2025-10-16 09:22:13.450,387,155.03875968992247
2025-10-16 09:22:13.830,380,157.89473684210526
2025-10-16 09:22:14.213,383,156.6579634464752
2025-10-16 09:22:14.596,383,156.6579634464752
2025-10-16 09:22:14.980,384,156.25
2025-10-16 09:22:15.359,379,158.31134564643799
2025-10-16 09:22:15.738,379,158.31134564643799
2025-10-16 09:22:16.118,380,157.89473684210526
2025-10-16 09:22:16.493,375,160.0
2025-10-16 09:22:16.876,383,156.6579634464752
2025-10-16 09:22:17.257,381,157.48031496062993
2025-10-16 09:22:17.639,382,157.06806282722513
2025-10-16 09:22:18.016,377,159.15119363395226
2025-10-16 09:22:18.396,380,157.89473684210526
2025-10-16 09:22:18.782,386,155.44041450777203
2025-10-16 09:22:19.159,377,159.15119363395226
2025-10-16 09:22:19.535,376,159.5744680851064
2025-10-16 09:22:19.914,379,158.31134564643799
2025-10-16 09:22:20.294,380,157.89473684210526
2025-10-16 09:22:20.673,379,158.31134564643799
2025-10-16 09:22:21.048,375,160.0
2025-10-16 09:22:21.422,374,160.42780748663102
2025-10-16 09:22:21.796,374,160.42780748663102
2025-10-16 09:22:22.169,373,160.85790884718497
2025-10-16 09:22:22.545,376,159.5744680851064
2025-10-16 09:22:22.917,372,161.29032258064515
2025-10-16 09:22:23.294,377,159.15119363395226
2025-10-16 09:22:23.671,377,159.15119363395226
2025-10-16 09:22:24.045,374,160.42780748663102
2025-10-16 09:22:24.413,368,163.04347826086956
2025-10-16 09:22:24.784,371,161.72506738544473
2025-10-16 09:22:25.155,371,161.72506738544473
2025-10-16 09:22:25.527,372,161.29032258064515
2025-10-16 09:22:25.899,372,161.29032258064515
2025-10-16 09:22:26.269,370,162.16216216216216
2025-10-16 09:22:26.638,369,162.60162601626016
2025-10-16 09:22:27.004,366,163.9344262295082
2025-10-16 09:22:27.372,368,163.04347826086956
2025-10-16 09:22:27.744,372,161.29032258064515
2025-10-16 09:22:28.115,371,161.72506738544473
2025-10-16 09:22:28.855,740,81.08108108108108
2025-10-16 09:22:29.227,372,161.29032258064515
2025-10-16 09:22:29.603,376,159.5744680851064
2025-10-16 09:22:29.973,370,162.16216216216216
2025-10-16 09:22:30.352,379,158.31134564643799
2025-10-16 09:22:31.108,756,79.36507936507937
2025-10-16 09:22:31.482,374,160.42780748663102
2025-10-16 09:22:32.234,752,79.7872340425532
2025-10-16 09:22:32.613,379,158.31134564643799
2025-10-16 09:22:32.990,377,159.15119363395226
2025-10-16 09:22:33.364,374,160.42780748663102
2025-10-16 09:22:33.738,374,160.42780748663102
2025-10-16 09:22:34.112,374,160.42780748663102
2025-10-16 09:22:34.483,371,161.72506738544473
2025-10-16 09:22:34.859,376,159.5744680851064
2025-10-16 09:22:35.236,377,159.15119363395226
2025-10-16 09:22:35.611,375,160.0
2025-10-16 09:22:35.982,371,161.72506738544473
2025-10-16 09:22:36.355,373,160.85790884718497
2025-10-16 09:22:36.731,376,159.5744680851064
2025-10-16 09:22:37.105,374,160.42780748663102
2025-10-16 09:22:37.483,378,158.73015873015873
2025-10-16 09:22:37.860,377,159.15119363395226
2025-10-16 09:22:38.240,380,157.89473684210526
2025-10-16 09:22:38.615,375,160.0
2025-10-16 09:22:38.994,379,158.31134564643799
2025-10-16 09:22:39.378,384,156.25
2025-10-16 09:22:39.756,378,158.73015873015873
