time,rr_interval,bpm
2025-10-16 09:22:26.926,411,145.98540145985402
2025-10-16 09:22:27.338,412,145.63106796116506
2025-10-16 09:22:27.750,412,145.63106796116506
2025-10-16 09:22:28.171,421,142.51781472684087
2025-10-16 09:22:28.588,417,143.88489208633092
2025-10-16 09:22:29.003,415,144.57831325301206
2025-10-16 09:22:29.417,414,144.92753623188406
2025-10-16 09:22:29.833,416,144.23076923076923
2025-10-16 09:22:30.251,418,143.54066985645932
2025-10-16 09:22:30.671,420,142.85714285714286
2025-10-16 09:22:31.090,419,143.1980906921241
2025-10-16 09:22:31.506,416,144.23076923076923
2025-10-16 09:22:31.916,410,146.34146341463415
2025-10-16 09:22:32.324,408,147.05882352941177
2025-10-16 09:22:32.736,412,145.63106796116506
2025-10-16 09:22:33.142,406,147.7832512315271
2025-10-16 09:22:33.551,409,146.69926650366747
2025-10-16 09:22:33.957,406,147.7832512315271
2025-10-16 09:22:34.364,407,147.42014742014743
2025-10-16 09:22:34.772,408,147.05882352941177
2025-10-16 09:22:35.176,404,148.5148514851485
2025-10-16 09:22:35.585,409,146.69926650366747
2025-10-16 09:22:35.992,407,147.42014742014743
2025-10-16 09:22:36.398,406,147.7832512315271
2025-10-16 09:22:36.802,404,148.5148514851485
2025-10-16 09:22:37.207,405,148.14814814814815
2025-10-16 09:22:37.616,409,146.69926650366747
2025-10-16 09:22:38.026,410,146.34146341463415
2025-10-16 09:22:38.435,409,146.69926650366747
2025-10-16 09:22:38.844,409,146.69926650366747
2025-10-16 09:22:39.252,408,147.05882352941177
2025-10-16 09:22:39.660,408,147.05882352941177
2025-10-16 09:22:40.066,406,147.7832512315271
2025-10-16 09:22:40.472,406,147.7832512315271
2025-10-16 09:22:40.878,406,147.7832512315271
2025-10-16 09:22:41.283,405,148.14814814814815
2025-10-16 09:22:41.691,408,147.05882352941177
2025-10-16 09:22:42.095,404,148.5148514851485
2025-10-16 09:22:42.500,405,148.14814814814815
2025-10-16 09:22:42.905,405,148.14814814814815
2025-10-16 09:22:43.312,407,147.42014742014743
2025-10-16 09:22:43.718,406,147.7832512315271
2025-10-16 09:22:44.126,408,147.05882352941177
2025-10-16 09:22:44.538,412,145.63106796116506
2025-10-16 09:22:44.953,415,144.57831325301206
2025-10-16 09:22:45.367,414,144.92753623188406
2025-10-16 09:22:45.781,414,144.92753623188406
2025-10-16 09:22:46.193,412,145.63106796116506
2025-10-16 09:22:46.607,414,144.92753623188406
2025-10-16 09:22:47.017,410,146.34146341463415
2025-10-16 09:22:47.428,411,145.98540145985402
2025-10-16 09:22:47.837,409,146.69926650366747
2025-10-16 09:22:48.248,411,145.98540145985402
2025-10-16 09:22:48.660,412,145.63106796116506
2025-10-16 09:22:49.071,411,145.98540145985402
2025-10-16 09:22:49.485,414,144.92753623188406
2025-10-16 09:22:49.900,415,144.57831325301206
2025-10-16 09:22:50.315,415,144.57831325301206
2025-10-16 09:22:50.733,418,143.54066985645932
2025-10-16 09:22:51.149,416,144.23076923076923
2025-10-16 09:22:51.572,423,141.84397163120568
2025-10-16 09:22:51.990,418,143.54066985645932
2025-10-16 09:22:52.414,424,141.50943396226415
2025-10-16 09:22:52.835,421,142.51781472684087
2025-10-16 09:22:53.257,422,142.18009478672985
2025-10-16 09:22:53.683,426,140.8450704225352
2025-10-16 09:22:54.108,425,141.1764705882353
2025-10-16 09:22:54.531,423,141.84397163120568
2025-10-16 09:22:54.953,422,142.18009478672985
2025-10-16 09:22:55.373,420,142.85714285714286
2025-10-16 09:22:55.796,423,141.84397163120568
2025-10-16 09:22:56.214,418,143.54066985645932
2025-10-16 09:22:56.633,419,143.1980906921241
2025-10-16 09:22:57.049,416,144.23076923076923
2025-10-16 09:22:57.466,417,143.88489208633092
2025-10-16 09:22:57.883,417,143.88489208633092
2025-10-16 09:22:58.294,411,145.98540145985402
2025-10-16 09:22:58.708,414,144.92753623188406
2025-10-16 09:22:59.123,415,144.57831325301206
2025-10-16 09:22:59.540,417,143.88489208633092
2025-10-16 09:22:59.959,419,143.1980906921241
2025-10-16 09:23:00.376,417,143.88489208633092
2025-10-16 09:23:00.791,415,144.57831325301206
2025-10-16 09:23:01.206,415,144.57831325301206
2025-10-16 09:23:01.625,419,143.1980906921241
2025-10-16 09:23:02.041,416,144.23076923076923
2025-10-16 09:23:02.459,418,143.54066985645932
2025-10-16 09:23:02.874,415,144.57831325301206
2025-10-16 09:23:03.292,418,143.54066985645932
2025-10-16 09:23:03.710,418,143.54066985645932
2025-10-16 09:23:04.127,417,143.88489208633092
2025-10-16 09:23:04.547,420,142.85714285714286
